,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
152,2015-02-16,249.6074770295279,-2061.8957383311918,1862.5140911761107,249.6074770295279,249.6074770295279,-396.3276610096125,-396.3276610096125,-396.3276610096125,-16.764356812141777,-16.764356812141777,-16.764356812141777,-379.5633041974707,-379.5633041974707,-379.5633041974707,0.0,0.0,0.0,-146.72018398008458
153,2015-02-17,250.0179263457487,-1937.8447514090183,1851.3755065569928,250.01792634574866,250.01792634574866,-350.12525090053464,-350.12525090053464,-350.12525090053464,-5.129101086942488,-5.129101086942488,-5.129101086942488,-344.9961498135922,-344.9961498135922,-344.9961498135922,0.0,0.0,0.0,-100.10732455478595
154,2015-02-18,250.4283756619695,-1907.5948395323971,1651.9150259489497,250.4283756619695,250.4283756619695,-313.0639734813318,-313.0639734813318,-313.0639734813318,-1.9526767923176525,-1.9526767923176525,-1.9526767923176525,-311.1112966890142,-311.1112966890142,-311.1112966890142,0.0,0.0,0.0,-62.63559781936229
155,2015-02-19,250.83882497819033,-1980.6693354042793,1998.6049876098764,250.83882497819033,250.83882497819033,-281.15166775387576,-281.15166775387576,-281.15166775387576,-2.166841416639599,-2.166841416639599,-2.166841416639599,-278.98482633723614,-278.98482633723614,-278.98482633723614,0.0,0.0,0.0,-30.312842775685425
156,2015-02-20,251.24927429441112,-2049.638612719248,1952.8453081147902,251.24927429441112,251.24927429441112,-237.3480670513746,-237.3480670513746,-237.3480670513746,12.31976363788142,12.31976363788142,12.31976363788142,-249.66783068925605,-249.66783068925605,-249.66783068925605,0.0,0.0,0.0,13.90120724303651
157,2015-02-21,251.65972361063191,-1909.8844877909887,1831.7742488404426,251.65972361063191,251.65972361063191,-212.31894654548992,-212.31894654548992,-212.31894654548992,11.842181351964127,11.842181351964127,11.842181351964127,-224.16112789745404,-224.16112789745404,-224.16112789745404,0.0,0.0,0.0,39.34077706514199
158,2015-02-22,252.07017292685273,-1905.7880955994683,1925.9429059015467,252.07017292685273,252.07017292685273,-201.5401192451945,-201.5401192451945,-201.5401192451945,1.8510311181697938,1.8510311181697938,1.8510311181697938,-203.3911503633643,-203.3911503633643,-203.3911503633643,0.0,0.0,0.0,50.530053681658245
159,2015-02-23,252.48062224307355,-1946.8476931292005,2020.0473981917162,252.48062224307355,252.48062224307355,-204.95198237719663,-204.95198237719663,-204.95198237719663,-16.764356812139553,-16.764356812139553,-16.764356812139553,-188.18762556505706,-188.18762556505706,-188.18762556505706,0.0,0.0,0.0,47.528639865876926
160,2015-02-24,252.89107155929435,-1773.4977112867266,2080.362838335219,252.89107155929435,252.89107155929435,-184.39272192497674,-184.39272192497674,-184.39272192497674,-5.129101086960306,-5.129101086960306,-5.129101086960306,-179.26362083801644,-179.26362083801644,-179.26362083801644,0.0,0.0,0.0,68.4983496343176
161,2015-02-25,253.30152087551514,-1963.8852877444203,2021.9860245197121,253.30152087551514,253.30152087551514,-179.1511355447,-179.1511355447,-179.1511355447,-1.9526767923364725,-1.9526767923364725,-1.9526767923364725,-177.1984587523635,-177.1984587523635,-177.1984587523635,0.0,0.0,0.0,74.15038533081514
162,2015-02-26,253.71197019173596,-1753.9392295633897,1955.7432149373922,253.71197019173596,253.71197019173596,-184.59077336016867,-184.59077336016867,-184.59077336016867,-2.1668414166180887,-2.1668414166180887,-2.1668414166180887,-182.42393194355057,-182.42393194355057,-182.42393194355057,0.0,0.0,0.0,69.12119683156729
163,2015-02-27,254.1224195079568,-1903.0047164340517,2029.2752144413116,254.1224195079568,254.1224195079568,-182.89439374438587,-182.89439374438587,-182.89439374438587,12.319763637895102,12.319763637895102,12.319763637895102,-195.21415738228097,-195.21415738228097,-195.21415738228097,0.0,0.0,0.0,71.22802576357094
164,2015-02-28,254.53286882417757,-1866.2152656744338,1986.3304439868768,254.53286882417757,254.53286882417757,-203.83713123501724,-203.83713123501724,-203.83713123501724,11.84218135196517,11.84218135196517,11.84218135196517,-215.6793125869824,-215.6793125869824,-215.6793125869824,0.0,0.0,0.0,50.69573758916033
165,2015-03-01,254.94331814039842,-1827.8890742693013,1862.6350474643095,254.94331814039842,254.94331814039842,-241.91236176101498,-241.91236176101498,-241.91236176101498,1.851031118195676,1.851031118195676,1.851031118195676,-243.76339287921067,-243.76339287921067,-243.76339287921067,0.0,0.0,0.0,13.03095637938344
166,2015-03-02,255.3537674566192,-2052.433706339752,1771.2596308596694,255.3537674566192,255.3537674566192,-296.0103791212363,-296.0103791212363,-296.0103791212363,-16.76435681213516,-16.76435681213516,-16.76435681213516,-279.24602230910114,-279.24602230910114,-279.24602230910114,0.0,0.0,0.0,-40.65661166461712
167,2015-03-03,255.76421677284003,-1945.721255461749,1930.0429178737263,255.76421677284003,255.76421677284003,-326.8773453281557,-326.8773453281557,-326.8773453281557,-5.1291010869367435,-5.1291010869367435,-5.1291010869367435,-321.74824424121897,-321.74824424121897,-321.74824424121897,0.0,0.0,0.0,-71.11312855531565
168,2015-03-04,256.1746660890608,-2025.6934461956307,1666.2027795257252,256.1746660890608,256.1746660890608,-372.6947904787523,-372.6947904787523,-372.6947904787523,-1.9526767923065962,-1.9526767923065962,-1.9526767923065962,-370.7421136864457,-370.7421136864457,-370.7421136864457,0.0,0.0,0.0,-116.52012438969149
169,2015-03-05,256.5851154052816,-2053.183370248753,1862.9797454044156,256.5851154052816,256.5851154052816,-427.730656518568,-427.730656518568,-427.730656518568,-2.1668414165965784,-2.1668414165965784,-2.1668414165965784,-425.56381510197144,-425.56381510197144,-425.56381510197144,0.0,0.0,0.0,-171.1455411132864
170,2015-03-06,256.99556472150243,-2026.2536391039723,1789.746327649045,256.99556472150243,256.99556472150243,-473.1101755421209,-473.1101755421209,-473.1101755421209,12.319763637908782,12.319763637908782,12.319763637908782,-485.42993918002963,-485.42993918002963,-485.42993918002963,0.0,0.0,0.0,-216.11461082061845
171,2015-03-07,257.40601403772325,-2019.4793694557354,1632.250322857081,257.40601403772325,257.40601403772325,-537.6142911655618,-537.6142911655618,-537.6142911655618,11.842181351985992,11.842181351985992,11.842181351985992,-549.4564725175478,-549.4564725175478,-549.4564725175478,0.0,0.0,0.0,-280.2082771278385
172,2015-03-08,257.8164633539441,-2215.0609908752513,1595.830775943906,257.8164633539441,257.8164633539441,-614.8289559428113,-614.8289559428113,-614.8289559428113,1.851031118179849,1.851031118179849,1.851031118179849,-616.679987060991,-616.679987060991,-616.679987060991,0.0,0.0,0.0,-357.0124925888672
173,2015-03-09,258.2269126701649,-2363.4272065942896,1467.0671822227355,258.2269126701649,258.2269126701649,-702.8448204119885,-702.8448204119885,-702.8448204119885,-16.76435681214617,-16.76435681214617,-16.76435681214617,-686.0804635998425,-686.0804635998425,-686.0804635998425,0.0,0.0,0.0,-444.6179077418236
174,2015-03-10,258.63736198638566,-2414.9481335390665,1314.7366572854057,258.63736198638566,258.63736198638566,-761.7342477234705,-761.7342477234705,-761.7342477234705,-5.129101086954897,-5.129101086954897,-5.129101086954897,-756.6051466365155,-756.6051466365155,-756.6051466365155,0.0,0.0,0.0,-503.09688573708485
175,2015-03-11,259.0478113026065,-2424.4154309104324,1070.8188770012468,259.0478113026065,259.0478113026065,-829.1454843587,-829.1454843587,-829.1454843587,-1.9526767923254171,-1.9526767923254171,-1.9526767923254171,-827.1928075663745,-827.1928075663745,-827.1928075663745,0.0,0.0,0.0,-570.0976730560935
176,2015-03-12,259.4582606188273,-2445.0804657171548,1261.3571984822286,259.4582606188273,259.4582606188273,-898.9646310921429,-898.9646310921429,-898.9646310921429,-2.166841416631381,-2.166841416631381,-2.166841416631381,-896.7977896755116,-896.7977896755116,-896.7977896755116,0.0,0.0,0.0,-639.5063704733157
177,2015-03-13,259.8687099350481,-2699.256042583949,1324.37007150765,259.8687099350481,259.8687099350481,-952.0934582964856,-952.0934582964856,-952.0934582964856,12.319763637895528,12.319763637895528,12.319763637895528,-964.413221934381,-964.413221934381,-964.413221934381,0.0,0.0,0.0,-692.2247483614374
178,2015-03-14,260.2791592512689,-2602.126272055066,1193.5966738089198,260.2791592512689,260.2791592512689,-1017.2506370692404,-1017.2506370692404,-1017.2506370692404,11.842181351987035,11.842181351987035,11.842181351987035,-1029.0928184212275,-1029.0928184212275,-1029.0928184212275,0.0,0.0,0.0,-756.9714778179715
179,2015-03-15,260.6896085674897,-2814.9556632165045,1197.3746097235537,260.6896085674897,260.6896085674897,-1088.1196943452585,-1088.1196943452585,-1088.1196943452585,1.8510311181640204,1.8510311181640204,1.8510311181640204,-1089.9707254634227,-1089.9707254634227,-1089.9707254634227,0.0,0.0,0.0,-827.4300857777688
180,2015-03-16,261.1000578837105,-2870.6390867060304,1080.8807862286415,261.1000578837105,261.1000578837105,-1163.04329467663,-1163.04329467663,-1163.04329467663,-16.764356812157178,-16.764356812157178,-16.764356812157178,-1146.278937864473,-1146.278937864473,-1146.278937864473,0.0,0.0,0.0,-901.9432367929195
181,2015-03-17,261.51050719993134,-2915.67617881726,926.8672822651555,261.51050719993134,261.51050719993134,-1202.4909781956046,-1202.4909781956046,-1202.4909781956046,-5.129101086972379,-5.129101086972379,-5.129101086972379,-1197.3618771086321,-1197.3618771086321,-1197.3618771086321,0.0,0.0,0.0,-940.9804709956733
182,2015-03-18,261.92095651615216,-2865.1039377874104,870.9393109192379,261.92095651615216,261.92095651615216,-1244.6404829291282,-1244.6404829291282,-1244.6404829291282,-1.952676792319848,-1.952676792319848,-1.952676792319848,-1242.6878061368086,-1242.6878061368086,-1242.6878061368086,0.0,0.0,0.0,-982.719526412976
183,2015-03-19,262.3314058323729,-3059.319812178243,960.6485499364898,262.3314058323729,262.3314058323729,-1284.0236862149904,-1284.0236862149904,-1284.0236862149904,-2.166841416609871,-2.166841416609871,-2.166841416609871,-1281.8568447983807,-1281.8568447983807,-1281.8568447983807,0.0,0.0,0.0,-1021.6922803826176
184,2015-03-20,262.74185514859374,-2843.813325778709,808.6100182684513,262.74185514859374,262.74185514859374,-1302.285681241691,-1302.285681241691,-1302.285681241691,12.319763637892079,12.319763637892079,12.319763637892079,-1314.605444879583,-1314.605444879583,-1314.605444879583,0.0,0.0,0.0,-1039.5438260930973
185,2015-03-21,263.15230446481456,-2977.1144561484384,924.2410633191199,263.15230446481456,263.15230446481456,-1328.9650996596702,-1328.9650996596702,-1328.9650996596702,11.842181351972387,11.842181351972387,11.842181351972387,-1340.8072810116425,-1340.8072810116425,-1340.8072810116425,0.0,0.0,0.0,-1065.8127951948557
186,2015-03-22,263.5627537810353,-3139.0956234297373,751.6903854810713,263.5627537810353,263.5627537810353,-1358.6195799485438,-1358.6195799485438,-1358.6195799485438,1.8510311181511847,1.8510311181511847,1.8510311181511847,-1360.470611066695,-1360.470611066695,-1360.470611066695,0.0,0.0,0.0,-1095.0568261675085
187,2015-03-23,263.97320309725615,-3035.4206503982814,816.1339695833129,263.97320309725615,263.97320309725615,-1390.4966109866245,-1390.4966109866245,-1390.4966109866245,-16.764356812139546,-16.764356812139546,-16.764356812139546,-1373.732254174485,-1373.732254174485,-1373.732254174485,0.0,0.0,0.0,-1126.5234078893684
188,2015-03-24,264.383652413477,-3263.1595721842214,807.8524267055956,264.383652413477,264.383652413477,-1385.9775247435632,-1385.9775247435632,-1385.9775247435632,-5.129101086969674,-5.129101086969674,-5.129101086969674,-1380.8484236565937,-1380.8484236565937,-1380.8484236565937,0.0,0.0,0.0,-1121.5938723300862
189,2015-03-25,264.7941017296978,-2932.2289988180605,694.1999660717601,264.7941017296978,264.7941017296978,-1384.1354103728463,-1384.1354103728463,-1384.1354103728463,-1.9526767923143205,-1.9526767923143205,-1.9526767923143205,-1382.1827335805322,-1382.1827335805322,-1382.1827335805322,0.0,0.0,0.0,-1119.3413086431485
190,2015-03-26,265.2045510459186,-3023.4780336618505,867.532738760756,265.2045510459186,265.2045510459186,-1380.3586105300847,-1380.3586105300847,-1380.3586105300847,-2.1668414166113785,-2.1668414166113785,-2.1668414166113785,-1378.1917691134731,-1378.1917691134731,-1378.1917691134731,0.0,0.0,0.0,-1115.154059484166
191,2015-03-27,265.6150003621394,-2901.9178171861804,792.1213260414601,265.6150003621394,265.6150003621394,-1357.0889069176426,-1357.0889069176426,-1357.0889069176426,12.319763637922884,12.319763637922884,12.319763637922884,-1369.4086705555653,-1369.4086705555653,-1369.4086705555653,0.0,0.0,0.0,-1091.4739065555032
192,2015-03-28,266.02544967836025,-2954.303731611378,826.4646553910651,266.02544967836025,266.02544967836025,-1344.5830459707645,-1344.5830459707645,-1344.5830459707645,11.842181351987241,11.842181351987241,11.842181351987241,-1356.4252273227517,-1356.4252273227517,-1356.4252273227517,0.0,0.0,0.0,-1078.5575962924042
193,2015-03-29,266.435898994581,-2966.1381329566498,975.8612717256267,266.435898994581,266.435898994581,-1338.0219790037124,-1338.0219790037124,-1338.0219790037124,1.8510311181740733,1.8510311181740733,1.8510311181740733,-1339.8730101218866,-1339.8730101218866,-1339.8730101218866,0.0,0.0,0.0,-1071.5860800091314
194,2015-03-30,266.84634831080183,-2950.608597051092,930.023362677175,266.84634831080183,266.84634831080183,-1337.1684432027519,-1337.1684432027519,-1337.1684432027519,-16.764356812150556,-16.764356812150556,-16.764356812150556,-1320.4040863906012,-1320.4040863906012,-1320.4040863906012,0.0,0.0,0.0,-1070.32209489195
195,2015-03-31,267.25679762702265,-2883.6887526158516,989.2460820148921,267.25679762702265,267.25679762702265,-1303.8009665764685,-1303.8009665764685,-1303.8009665764685,-5.129101086946113,-5.129101086946113,-5.129101086946113,-1298.6718654895226,-1298.6718654895226,-1298.6718654895226,0.0,0.0,0.0,-1036.5441689494457
196,2015-04-01,267.66724694324347,-2881.976885270588,827.6735217147595,267.66724694324347,267.66724694324347,-1277.2652830790287,-1277.2652830790287,-1277.2652830790287,-1.9526767923087924,-1.9526767923087924,-1.9526767923087924,-1275.3126062867198,-1275.3126062867198,-1275.3126062867198,0.0,0.0,0.0,-1009.5980361357852
197,2015-04-02,268.0776962594643,-2977.221144474851,1022.4985721738435,268.0776962594643,268.0776962594643,-1253.0949326639222,-1253.0949326639222,-1253.0949326639222,-2.1668414165898677,-2.1668414165898677,-2.1668414165898677,-1250.9280912473323,-1250.9280912473323,-1250.9280912473323,0.0,0.0,0.0,-985.0172364044579
198,2015-04-03,268.48814557568505,-2732.0642646021283,1006.6954168934185,268.48814557568505,268.48814557568505,-1213.7501652853618,-1213.7501652853618,-1213.7501652853618,12.319763637865574,12.319763637865574,12.319763637865574,-1226.0699289232275,-1226.0699289232275,-1226.0699289232275,0.0,0.0,0.0,-945.2620197096768
199,2015-04-04,268.8985948919059,-2823.4107490822425,1005.1522292891843,268.8985948919059,268.8985948919059,-1189.3837108327539,-1189.3837108327539,-1189.3837108327539,11.842181351980441,11.842181351980441,11.842181351980441,-1201.2258921847344,-1201.2258921847344,-1201.2258921847344,0.0,0.0,0.0,-920.485115940848
200,2015-04-05,269.3090442081267,-2662.039594790401,1196.4570139920993,269.3090442081267,269.3090442081267,-1174.9576032332839,-1174.9576032332839,-1174.9576032332839,1.851031118161238,1.851031118161238,1.851031118161238,-1176.808634351445,-1176.808634351445,-1176.808634351445,0.0,0.0,0.0,-905.6485590251572
201,2015-04-06,269.7194935243475,-2890.759508842887,1055.6115420998192,269.7194935243475,269.7194935243475,-1169.9114083348593,-1169.9114083348593,-1169.9114083348593,-16.764356812148336,-16.764356812148336,-16.764356812148336,-1153.147051522711,-1153.147051522711,-1153.147051522711,0.0,0.0,0.0,-900.1919148105118
202,2015-04-07,270.1299428405683,-2702.9503678611136,1147.739679878954,270.1299428405683,270.1299428405683,-1135.6095801770236,-1135.6095801770236,-1135.6095801770236,-5.129101086964264,-5.129101086964264,-5.129101086964264,-1130.4804790900594,-1130.4804790900594,-1130.4804790900594,0.0,0.0,0.0,-865.4796373364554
203,2015-04-08,270.5403921567891,-2800.5042724780174,1127.3655081534453,270.5403921567891,270.5403921567891,-1110.9085027624405,-1110.9085027624405,-1110.9085027624405,-1.9526767923275734,-1.9526767923275734,-1.9526767923275734,-1108.955825970113,-1108.955825970113,-1108.955825970113,0.0,0.0,0.0,-840.3681106056515
204,2015-04-09,270.9508414730099,-2650.3985868738896,956.0720133228573,270.9508414730099,270.9508414730099,-1090.7945054035968,-1090.7945054035968,-1090.7945054035968,-2.1668414166246714,-2.1668414166246714,-2.1668414166246714,-1088.627663986972,-1088.627663986972,-1088.627663986972,0.0,0.0,0.0,-819.8436639305869
205,2015-04-10,271.36129078923074,-2702.740619203023,1111.9995245744026,271.36129078923074,271.36129078923074,-1057.1414408604926,-1057.1414408604926,-1057.1414408604926,12.319763637862126,12.319763637862126,12.319763637862126,-1069.4612044983548,-1069.4612044983548,-1069.4612044983548,0.0,0.0,0.0,-785.7801500712619
206,2015-04-11,271.77174010545156,-2822.968670906467,1162.3356817517515,271.77174010545156,271.77174010545156,-1039.4958308784355,-1039.4958308784355,-1039.4958308784355,11.842181351973641,11.842181351973641,11.842181351973641,-1051.338012230409,-1051.338012230409,-1051.338012230409,0.0,0.0,0.0,-767.724090772984
207,2015-04-12,272.1821894216724,-2682.9393224735186,1327.9708084326014,272.1821894216724,272.1821894216724,-1032.2131985145868,-1032.2131985145868,-1032.2131985145868,1.85103111814541,1.85103111814541,1.85103111814541,-1034.0642296327321,-1034.0642296327321,-1034.0642296327321,0.0,0.0,0.0,-760.0310090929145
208,2015-04-13,272.59263873789314,-2620.2604102908304,1093.315958916197,272.59263873789314,272.59263873789314,-1034.145372828249,-1034.145372828249,-1034.145372828249,-16.76435681214611,-16.76435681214611,-16.76435681214611,-1017.381016016103,-1017.381016016103,-1017.381016016103,0.0,0.0,0.0,-761.5527340903559
209,2015-04-14,273.00308805411396,-2597.8997020087136,1017.8680664035137,273.00308805411396,273.00308805411396,-1006.1059472250505,-1006.1059472250505,-1006.1059472250505,-5.129101086961225,-5.129101086961225,-5.129101086961225,-1000.9768461380893,-1000.9768461380893,-1000.9768461380893,0.0,0.0,0.0,-733.1028591709365
210,2015-04-15,273.4135373703348,-2535.1386259260526,1225.7601091808722,273.4135373703348,273.4135373703348,-986.4539411442283,-986.4539411442283,-986.4539411442283,-1.9526767922976949,-1.9526767922976949,-1.9526767922976949,-984.5012643519306,-984.5012643519306,-984.5012643519306,0.0,0.0,0.0,-713.0404037738936
211,2015-04-16,273.82398668655554,-2651.7777793353316,1053.753640558251,273.82398668655554,273.82398668655554,-969.746495578255,-969.746495578255,-969.746495578255,-2.1668414166031607,-2.1668414166031607,-2.1668414166031607,-967.5796541616518,-967.5796541616518,-967.5796541616518,0.0,0.0,0.0,-695.9225088916994
212,2015-04-17,274.23443600277636,-2503.4708609165928,1176.112156125342,274.23443600277636,274.23443600277636,-937.5087962805455,-937.5087962805455,-937.5087962805455,12.319763637892931,12.319763637892931,12.319763637892931,-949.8285599184385,-949.8285599184385,-949.8285599184385,0.0,0.0,0.0,-663.2743602777691
213,2015-04-18,274.6448853189972,-2546.304223185437,1218.8278126625298,274.6448853189972,274.6448853189972,-919.0289065872997,-919.0289065872997,-919.0289065872997,11.84218135196684,11.84218135196684,11.84218135196684,-930.8710879392665,-930.8710879392665,-930.8710879392665,0.0,0.0,0.0,-644.3840212683026
214,2015-04-19,275.055334635218,-2683.127004179918,1365.4669092847705,275.055334635218,275.055334635218,-908.500887515006,-908.500887515006,-908.500887515006,1.8510311181742831,1.8510311181742831,1.8510311181742831,-910.3519186331802,-910.3519186331802,-910.3519186331802,0.0,0.0,0.0,-633.445552879788
215,2015-04-20,275.4657839514388,-2468.0229981397583,1236.6341406447245,275.4657839514388,275.4657839514388,-904.7158357878772,-904.7158357878772,-904.7158357878772,-16.764356812139543,-16.764356812139543,-16.764356812139543,-887.9514789757377,-887.9514789757377,-887.9514789757377,0.0,0.0,0.0,-629.2500518364384
216,2015-04-21,275.8762332676596,-2514.6623626812766,1221.8826874340973,275.8762332676596,275.8762332676596,-868.5279563043924,-868.5279563043924,-868.5279563043924,-5.129101086937663,-5.129101086937663,-5.129101086937663,-863.3988552174549,-863.3988552174549,-863.3988552174549,0.0,0.0,0.0,-592.6517230367328
217,2015-04-22,276.2866825838804,-2548.7838280568812,1307.0643288221552,276.2866825838804,276.2866825838804,-838.4357447912085,-838.4357447912085,-838.4357447912085,-1.9526767923165156,-1.9526767923165156,-1.9526767923165156,-836.483067998892,-836.483067998892,-836.483067998892,0.0,0.0,0.0,-562.1490622073281
218,2015-04-23,276.6971319001013,-2420.1328727635896,1387.4576145941978,276.6971319001013,276.6971319001013,-809.2292261355426,-809.2292261355426,-809.2292261355426,-2.1668414166046683,-2.1668414166046683,-2.1668414166046683,-807.0623847189377,-807.0623847189377,-807.0623847189377,0.0,0.0,0.0,-532.5320942354413
219,2015-04-24,277.10758109506116,-2364.542270378601,1354.6940947249852,277.10758109506116,277.10758109506116,-762.7516417964772,-762.7516417964772,-762.7516417964772,12.31976363786255,12.31976363786255,12.31976363786255,-775.0714054343397,-775.0714054343397,-775.0714054343397,0.0,0.0,0.0,-485.64406070141604
220,2015-04-25,277.5180302900211,-2236.993555359052,1665.8790508340378,277.5180302900211,277.5180302900211,-728.6835455140176,-728.6835455140176,-728.6835455140176,11.842181351981694,11.842181351981694,11.842181351981694,-740.5257268659993,-740.5257268659993,-740.5257268659993,0.0,0.0,0.0,-451.1655152239965
221,2015-04-26,277.9284794849809,-2284.7778910873553,1595.7142879345674,277.9284794849809,277.9284794849809,-701.6730311092782,-701.6730311092782,-701.6730311092782,1.8510311181554648,1.8510311181554648,1.8510311181554648,-703.5240622274337,-703.5240622274337,-703.5240622274337,0.0,0.0,0.0,-423.7445516242973
222,2015-04-27,278.33892867994086,-2242.116589658637,1512.5603877703481,278.33892867994086,278.33892867994086,-681.0121272055205,-681.0121272055205,-681.0121272055205,-16.764356812150552,-16.764356812150552,-16.764356812150552,-664.24777039337,-664.24777039337,-664.24777039337,0.0,0.0,0.0,-402.67319852557966
223,2015-04-28,278.7493778749008,-2308.859171721521,1542.0591971971007,278.7493778749008,278.7493778749008,-628.0869252807781,-628.0869252807781,-628.0869252807781,-5.129101086955817,-5.129101086955817,-5.129101086955817,-622.9578241938223,-622.9578241938223,-622.9578241938223,0.0,0.0,0.0,-349.33754740587733
224,2015-04-29,279.1598270698607,-2295.801272478931,1601.2413021919458,279.1598270698607,279.1598270698607,-581.9419989372113,-581.9419989372113,-581.9419989372113,-1.952676792310989,-1.952676792310989,-1.952676792310989,-579.9893221449003,-579.9893221449003,-579.9893221449003,0.0,0.0,0.0,-302.78217186735066
225,2015-04-30,279.5702762648206,-2094.8721618739924,1656.321692422931,279.5702762648206,279.5702762648206,-537.9105600072037,-537.9105600072037,-537.9105600072037,-2.166841416626731,-2.166841416626731,-2.166841416626731,-535.7437185905769,-535.7437185905769,-535.7437185905769,0.0,0.0,0.0,-258.34028374238306
226,2015-05-01,279.9807254597805,-2148.232271783137,1715.918639157242,279.9807254597805,279.9807254597805,-478.35924840783224,-478.35924840783224,-478.35924840783224,12.319763637876234,12.319763637876234,12.319763637876234,-490.6790120457085,-490.6790120457085,-490.6790120457085,0.0,0.0,0.0,-198.37852294805174
227,2015-05-02,280.39117465474044,-2073.9308455385444,1817.433264270371,280.39117465474044,280.39117465474044,-433.4560073505682,-433.4560073505682,-433.4560073505682,11.842181351967048,11.842181351967048,11.842181351967048,-445.2981887025352,-445.2981887025352,-445.2981887025352,0.0,0.0,0.0,-153.06483269582776
228,2015-05-03,280.80162384970026,-2088.0773352542155,1860.0952118210323,280.80162384970026,280.80162384970026,-398.28523491903485,-398.28523491903485,-398.28523491903485,1.8510311181426264,1.8510311181426264,1.8510311181426264,-400.13626603717745,-400.13626603717745,-400.13626603717745,0.0,0.0,0.0,-117.48361106933459
229,2015-05-04,281.21207304466026,-1953.1254939182875,1880.1049178297214,281.21207304466026,281.21207304466026,-372.5106757705041,-372.5106757705041,-372.5106757705041,-16.764356812135095,-16.764356812135095,-16.764356812135095,-355.74631895836905,-355.74631895836905,-355.74631895836905,0.0,0.0,0.0,-91.29860272584386
230,2015-05-05,281.62252223962014,-1964.574528142615,1996.474001690751,281.62252223962014,281.62252223962014,-317.81399811326247,-317.81399811326247,-317.81399811326247,-5.129101086952777,-5.129101086952777,-5.129101086952777,-312.68489702630967,-312.68489702630967,-312.68489702630967,0.0,0.0,0.0,-36.19147587364233
231,2015-05-06,282.0329714345801,-1957.5930195595015,1935.1278659295401,282.0329714345801,282.0329714345801,-273.44993210654184,-273.44993210654184,-273.44993210654184,-1.9526767923297692,-1.9526767923297692,-1.9526767923297692,-271.4972553142121,-271.4972553142121,-271.4972553142121,0.0,0.0,0.0,8.58303932803824
232,2015-05-07,282.44342062953996,-1750.8354796080303,2113.3186811830446,282.44342062953996,282.44342062953996,-234.8696646527521,-234.8696646527521,-234.8696646527521,-2.1668414166282384,-2.1668414166282384,-2.1668414166282384,-232.70282323612386,-232.70282323612386,-232.70282323612386,0.0,0.0,0.0,47.57375597678785
233,2015-05-08,282.85386982449984,-1930.6860540384428,1991.5922563884371,282.85386982449984,282.85386982449984,-184.46156157388975,-184.46156157388975,-184.46156157388975,12.319763637872784,12.319763637872784,12.319763637872784,-196.78132521176255,-196.78132521176255,-196.78132521176255,0.0,0.0,0.0,98.39230825061009
234,2015-05-09,283.2643190194598,-1801.5255143683178,2123.2538730629844,283.2643190194598,283.2643190194598,-152.3177634814246,-152.3177634814246,-152.3177634814246,11.842181351968092,11.842181351968092,11.842181351968092,-164.1599448333927,-164.1599448333927,-164.1599448333927,0.0,0.0,0.0,130.94655553803517
235,2015-05-10,283.67476821441966,-1816.0470248207425,2134.275044182365,283.67476821441966,283.67476821441966,-133.35085989860292,-133.35085989860292,-133.35085989860292,1.8510311181268002,1.8510311181268002,1.8510311181268002,-135.20189101672972,-135.20189101672972,-135.20189101672972,0.0,0.0,0.0,150.32390831581674
236,2015-05-11,284.0852174093796,-1726.3783636305327,2181.590216793441,284.0852174093796,284.0852174093796,-126.96103835799943,-126.96103835799943,-126.96103835799943,-16.764356812143934,-16.764356812143934,-16.764356812143934,-110.1966815458555,-110.1966815458555,-110.1966815458555,0.0,0.0,0.0,157.12417905138017
237,2015-05-12,284.4956666043395,-1593.5747513132378,2201.543250698289,284.4956666043395,284.4956666043395,-94.48150890659787,-94.48150890659787,-94.48150890659787,-5.129101086950071,-5.129101086950071,-5.129101086950071,-89.35240781964781,-89.35240781964781,-89.35240781964781,0.0,0.0,0.0,190.0141576977416
238,2015-05-13,284.9061157992994,-1746.3886538208158,2115.1937481366276,284.9061157992994,284.9061157992994,-74.7428628451995,-74.7428628451995,-74.7428628451995,-1.952676792299892,-1.952676792299892,-1.952676792299892,-72.79018605289961,-72.79018605289961,-72.79018605289961,0.0,0.0,0.0,210.1632529540999
239,2015-05-14,285.3165649942593,-1657.0573203165216,2205.494788280718,285.3165649942593,285.3165649942593,-62.707777870150224,-62.707777870150224,-62.707777870150224,-2.166841416606728,-2.166841416606728,-2.166841416606728,-60.54093645354349,-60.54093645354349,-60.54093645354349,0.0,0.0,0.0,222.60878712410909
240,2015-05-15,285.72701418921923,-1620.1481153576833,2119.5975141228782,285.72701418921923,285.72701418921923,-40.22480123633983,-40.22480123633983,-40.22480123633983,12.31976363790359,12.31976363790359,12.31976363790359,-52.54456487424342,-52.54456487424342,-52.54456487424342,0.0,0.0,0.0,245.5022129528794
241,2015-05-16,286.1374633841791,-1647.0012582078675,2127.317644143266,286.1374633841791,286.1374633841791,-36.80937173733765,-36.80937173733765,-36.80937173733765,11.842181351982946,11.842181351982946,11.842181351982946,-48.65155308932059,-48.65155308932059,-48.65155308932059,0.0,0.0,0.0,249.32809164684147
